target_domain,repeat,seed,epoch,split,loss,acc,precision,recall,f1
雾天,4,3,1,train,17.958679137691373,0.15423387096774194,0.08918382477190477,0.09870086450312018,0.0745470089683787
雾天,4,3,1,source_val,2.338277220262164,0.1556420233463035,0.03135461784343024,0.09179421768707484,0.03865182436611008
雾天,4,3,1,target_test,2.637224963217071,0.18181818181818182,0.021164021164021163,0.1111111111111111,0.035555555555555556
雾天,4,3,2,train,15.35495779591222,0.21875,0.1730076904000868,0.1587350799128912,0.1362590830340395
雾天,4,3,2,source_val,1.82470618426104,0.38132295719844356,0.2307617587978119,0.2752709334354089,0.22568759344595676
雾天,4,3,2,target_test,2.9792372024420537,0.21212121212121213,0.14574420405003463,0.1507936507936508,0.07055337690631808
雾天,4,3,3,train,-30.724922864667832,0.26713709677419356,0.2333838651583558,0.2135175440165504,0.2044305413341459
雾天,4,3,3,source_val,10.98049273286812,0.2140077821011673,0.0774035709157831,0.16787599655246715,0.0948901081468186
雾天,4,3,3,target_test,4.086290800210201,0.12878787878787878,0.04065107824506321,0.153998778998779,0.05962660500331734
雾天,4,3,4,train,-23346.26752841088,0.11290322580645161,0.09457189868408301,0.09952723602696181,0.09301202737765288
雾天,4,3,4,source_val,24.77127496741625,0.10894941634241245,0.02223313439601118,0.10259103641456582,0.03197527110570589
雾天,4,3,4,target_test,63.25706331657641,0.03787878787878788,0.006024096385542169,0.038461538461538464,0.010416666666666668
雾天,4,3,5,train,-411490.6597782258,0.10584677419354839,0.09686189617716803,0.09840617254953361,0.08950420269410087
雾天,4,3,5,source_val,11.661182766294665,0.14396887159533073,0.06888337547678207,0.10549748125056475,0.06828156482534363
雾天,4,3,5,target_test,46.57007991906369,0.1893939393939394,0.06230908096044395,0.17022792022792022,0.09030886808664589
雾天,4,3,6,train,-2374048.8649193547,0.10786290322580645,0.05759481285441089,0.0703528414332623,0.03772501847033393
雾天,4,3,6,source_val,2.637944079558673,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,6,target_test,2.6442675229274863,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,7,train,-7571751.705645162,0.11995967741935484,0.008585858585858586,0.07083333333333333,0.015315315315315313
雾天,4,3,7,source_val,2.6369340364107363,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,7,target_test,2.643102176261671,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,8,train,-19358214.83870968,0.12096774193548387,0.008693132425383946,0.07142857142857142,0.015499870834409712
雾天,4,3,8,source_val,2.6359484446187893,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,8,target_test,2.642049196994666,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,9,train,-42131135.93548387,0.12096774193548387,0.008640552995391706,0.07142857142857142,0.01541623843782117
雾天,4,3,9,source_val,2.634955857050558,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,9,target_test,2.6411164168155556,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,10,train,-80584333.16129032,0.11794354838709678,0.025205425205425205,0.07083333333333333,0.019332784621236807
雾天,4,3,10,source_val,2.6339931766346734,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,10,target_test,2.6400493275035513,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,11,train,-140820276.12903225,0.12096774193548387,0.008684324793747287,0.07142857142857142,0.015485869144405731
雾天,4,3,11,source_val,2.633037319443105,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,11,target_test,2.639112465309374,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,12,train,-232795797.41935483,0.12096774193548387,0.008666762964032933,0.07142857142857142,0.015457941517454592
雾天,4,3,12,source_val,2.632097577306547,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,12,target_test,2.6380673321810635,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,13,train,-358132076.9032258,0.12096774193548387,0.008649272019605017,0.07142857142857142,0.01543011444001543
雾天,4,3,13,source_val,2.6311500647652473,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,13,target_test,2.636981371677283,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,14,train,-532951698.0645161,0.11995967741935484,0.008611955420466059,0.07083333333333333,0.015356820234869012
雾天,4,3,14,source_val,2.630244761589436,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,14,target_test,2.636154673316262,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,15,train,-757990888.2580645,0.12096774193548387,0.008640552995391706,0.07142857142857142,0.01541623843782117
雾天,4,3,15,source_val,2.6293210333887242,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,15,target_test,2.6351464372692686,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,16,train,-1077908269.419355,0.12096774193548387,0.008640552995391706,0.07142857142857142,0.01541623843782117
雾天,4,3,16,source_val,2.628436124742263,0.12062256809338522,0.008615897720956087,0.07142857142857142,0.015376984126984128
雾天,4,3,16,target_test,2.634201071479104,0.06818181818181818,0.007575757575757575,0.1111111111111111,0.014184397163120567
雾天,4,3,17,train,-1470258624.0,0.12096774193548387,0.008649272019605017,0.07142857142857142,0.01543011444001543
