target_domain,repeat,seed,epoch,split,loss,acc,precision,recall,f1
黑天,5,4,1,train,18.13469745266822,0.1502016129032258,0.09757880632865354,0.10230994755964506,0.08426389594115302
黑天,5,4,1,source_val,2.337637456010752,0.19844357976653695,0.04451030146947432,0.11658026113671274,0.057940925287864056
黑天,5,4,1,target_test,2.5488378842671713,0.06666666666666667,0.008333333333333333,0.125,0.015625
黑天,5,4,2,train,15.780806833697904,0.21975806451612903,0.1564125937175916,0.1539086323325904,0.13072270652801682
黑天,5,4,2,source_val,2.098563054192391,0.27626459143968873,0.18201848366841195,0.17965352497491965,0.12556648929480688
黑天,5,4,2,target_test,2.4569482962290445,0.09166666666666666,0.018803418803418806,0.04700854700854701,0.02686202686202686
黑天,5,4,3,train,-10.87229617949455,0.2368951612903226,0.2223733112125126,0.18499369357324058,0.17662594909718718
黑天,5,4,3,source_val,15.582175124943952,0.17120622568093385,0.042259316770186336,0.1383197447713577,0.06459102052322392
黑天,5,4,3,target_test,10.003297328948975,0.175,0.026250000000000002,0.08076923076923077,0.03962264150943397
黑天,5,4,4,train,-16064.360538359611,0.15120967741935484,0.12055125370604432,0.12908257056966785,0.11829937233409613
黑天,5,4,4,source_val,14.560476005773136,0.1556420233463035,0.060507986978575214,0.1341880341880342,0.07468729427254772
黑天,5,4,4,target_test,5.175764640172322,0.0,0.0,0.0,0.0
黑天,5,4,5,train,-342961.88722278224,0.10887096774193548,0.10512571509290758,0.09716037870779484,0.07639477766940779
黑天,5,4,5,source_val,29.330751536885124,0.14785992217898833,0.028611792467476017,0.12783882783882786,0.045834727333556376
黑天,5,4,5,target_test,3.46835888226827,0.0,0.0,0.0,0.0
黑天,5,4,6,train,-2022524.6955645161,0.11088709677419355,0.06791518620871166,0.07472068800841092,0.04100705371284162
黑天,5,4,6,source_val,2.636569262478602,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,6,target_test,2.6437570095062255,0.0,0.0,0.0,0.0
黑天,5,4,7,train,-6844803.814516129,0.1219758064516129,0.04416909620991254,0.07886904761904763,0.027435187515731183
黑天,5,4,7,source_val,2.6355994026020806,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,7,target_test,2.642682361602783,0.0,0.0,0.0,0.0
黑天,5,4,8,train,-17886098.06451613,0.11794354838709678,0.032221416485375874,0.07380952380952381,0.019380256437477147
黑天,5,4,8,source_val,2.6346437615643215,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,8,target_test,2.6414693196614585,0.0,0.0,0.0,0.0
黑天,5,4,9,train,-40098204.96774194,0.11693548387096774,0.008352534562211982,0.07142857142857142,0.014956162970603402
黑天,5,4,9,source_val,2.633693778561247,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,9,target_test,2.6404995282491046,0.0,0.0,0.0,0.0
黑天,5,4,10,train,-77158213.29032259,0.1159274193548387,0.02613240418118467,0.0710899014778325,0.01650587507730365
黑天,5,4,10,source_val,2.632783500137032,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,10,target_test,2.6394206047058106,0.0,0.0,0.0,0.0
黑天,5,4,11,train,-140167874.70967743,0.11693548387096774,0.008352534562211982,0.07142857142857142,0.014956162970603402
黑天,5,4,11,source_val,2.631863000327975,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,11,target_test,2.6382060845692954,0.0,0.0,0.0,0.0
黑天,5,4,12,train,-233687963.61290324,0.1159274193548387,0.008314054366685945,0.0708128078817734,0.014880952380952382
黑天,5,4,12,source_val,2.6309569744748362,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,12,target_test,2.637290859222412,0.0,0.0,0.0,0.0
黑天,5,4,13,train,-361701200.2580645,0.11693548387096774,0.008352534562211982,0.07142857142857142,0.014956162970603402
黑天,5,4,13,source_val,2.630067851292948,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,13,target_test,2.6361969153086346,0.0,0.0,0.0,0.0
黑天,5,4,14,train,-540445333.6774193,0.11693548387096774,0.00836096295228485,0.07142857142857142,0.014969673506258873
黑天,5,4,14,source_val,2.629172897524407,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,14,target_test,2.6350820859273276,0.0,0.0,0.0,0.0
黑天,5,4,15,train,-758552571.8709677,0.11693548387096774,0.008352534562211982,0.07142857142857142,0.014956162970603402
黑天,5,4,15,source_val,2.628287738399283,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,15,target_test,2.634018913904826,0.0,0.0,0.0,0.0
黑天,5,4,16,train,-1059108632.7741935,0.1159274193548387,0.008288885685454809,0.0708128078817734,0.014840624596722156
黑天,5,4,16,source_val,2.627420794639142,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,16,target_test,2.633084281285604,0.0,0.0,0.0,0.0
黑天,5,4,17,train,-1475622096.516129,0.11693548387096774,0.008352534562211982,0.07142857142857142,0.014956162970603402
黑天,5,4,17,source_val,2.6265813376653053,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
黑天,5,4,17,target_test,2.632073450088501,0.0,0.0,0.0,0.0
