acc_mean,acc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,repeats,target_domain
0.30166666666666664,0.07250478911385402,0.08678324979993109,0.032358604544250415,0.10525391373208141,0.06157737260932093,0.15658536585365854,0.04922133115641066,5,黑天
0.1945945945945946,0.04834741572972519,0.0882013669165372,0.03955154173973831,0.08573127377672832,0.04124860126580905,0.1486111111111111,0.061895222097658874,5,逆光
0.19696969696969696,0.011978324470334773,0.06635228918647941,0.020171834605876113,0.0695208948948479,0.04729226604714894,0.15936304436304435,0.02477204224161868,5,雾天
0.34615384615384615,0.130429422752409,0.1406041532335921,0.08840469403174475,0.11513227513227513,0.08519385100426255,0.22916666666666666,0.0858980338670346,5,雨天
