target_domain,repeat,seed,epoch,split,loss,acc,precision,recall,f1
逆光,2,1,1,train,18.249711590428507,0.1532258064516129,0.10160553689663805,0.09985886263794216,0.0761046326765915
逆光,2,1,1,source_val,2.383818483538201,0.20622568093385213,0.08300466253917296,0.1277496265255482,0.07738713851670663
逆光,2,1,1,target_test,2.502578799789016,0.21621621621621623,0.05,0.13333333333333336,0.07100840336134454
逆光,2,1,2,train,15.557852652765089,0.2318548387096774,0.17775684048077384,0.1792974494849639,0.15261552868070738
逆光,2,1,2,source_val,1.9268066957303058,0.36186770428015563,0.195308564885734,0.2976481721720946,0.22302884732608236
逆光,2,1,2,target_test,2.3433109167459847,0.16216216216216217,0.11833333333333333,0.1125,0.1064957264957265
逆光,2,1,3,train,-23.57567553366384,0.24193548387096775,0.20912394257470202,0.21373491997731936,0.2075373519715306
逆光,2,1,3,source_val,18.80705374688026,0.14007782101167315,0.042870449494256745,0.15697278911564627,0.06061309336009508
逆光,2,1,3,target_test,16.45486357405379,0.21621621621621623,0.08722222222222223,0.175,0.10153846153846154
逆光,2,1,4,train,-24412.180038944367,0.0967741935483871,0.09313864657526369,0.0893954687067745,0.07808903167078292
逆光,2,1,4,source_val,18.86669156738876,0.14007782101167315,0.08227513227513228,0.13749999999999998,0.05743306727079546
逆光,2,1,4,target_test,27.217003899651605,0.0,0.0,0.0,0.0
逆光,2,1,5,train,-457783.80178931454,0.1028225806451613,0.07919312701491957,0.09129538677009914,0.06539310142096622
逆光,2,1,5,source_val,6.329907146409328,0.1517509727626459,0.043991416309012876,0.13021978021978023,0.06099798875464275
逆光,2,1,5,target_test,15.37340581739271,0.02702702702702703,0.014285714285714285,0.1,0.025
逆光,2,1,6,train,-2499052.3387096776,0.10786290322580645,0.10634259878040286,0.10645789361226533,0.07237861747231238
逆光,2,1,6,source_val,2.6380873310890642,0.08171206225680934,0.005836575875486381,0.07142857142857142,0.01079136690647482
逆光,2,1,6,target_test,2.645946934416487,0.0,0.0,0.0,0.0
逆光,2,1,7,train,-8149653.306451613,0.08064516129032258,0.00578368999421631,0.07142857142857142,0.01070090957731407
逆光,2,1,7,source_val,2.6370703840070195,0.08171206225680934,0.005836575875486381,0.07142857142857142,0.01079136690647482
逆光,2,1,7,target_test,2.644858560046634,0.0,0.0,0.0,0.0
逆光,2,1,8,train,-20668923.451612905,0.08064516129032258,0.005772005772005773,0.07142857142857142,0.010680907877169559
逆光,2,1,8,source_val,2.6361003144705806,0.08171206225680934,0.005836575875486381,0.07142857142857142,0.01079136690647482
逆光,2,1,8,target_test,2.6437339331652665,0.0,0.0,0.0,0.0
逆光,2,1,9,train,-45095047.161290325,0.08064516129032258,0.00576036866359447,0.07142857142857142,0.010660980810234543
逆光,2,1,9,source_val,2.635122026450903,0.08171206225680934,0.005836575875486381,0.07142857142857142,0.01079136690647482
逆光,2,1,9,target_test,2.6427450824428247,0.0,0.0,0.0,0.0
逆光,2,1,10,train,-85482743.29032259,0.09576612903225806,0.013873152709359607,0.07013546798029557,0.022971542564019058
逆光,2,1,10,source_val,2.6341763600301187,0.11673151750972763,0.008337965536409116,0.07142857142857142,0.014932802389248382
逆光,2,1,10,target_test,2.641725495054915,0.0,0.0,0.0,0.0
